make,price,year,kilometer,fuel type,transmission,color,owner,seller type,engine,seating capacity,fuel tank capacity
Maruti Suzuki,430000,2014,59000,Petrol,Manual,Blue,First,Individual,1197.0,5.0,42.0
Maruti Suzuki,740000,2017,88000,Diesel,Manual,White,First,Individual,1248.0,7.0,45.0
Mercedes-Benz,1975000,2015,19000,Petrol,Automatic,White,First,Individual,1991.0,5.0,52.00220966084276
BMW,12500000,2021,9500,Petrol,Automatic,White,First,Individual,2998.0,6.0,83.0
Hyundai,1260000,2018,36000,Petrol,Automatic,Grey,First,Individual,1591.0,5.0,55.0
Renault,250000,2017,32000,Petrol,Manual,White,First,Individual,799.0,5.0,28.0
Hyundai,975000,2018,53300,Petrol,Automatic,Grey,First,Individual,1591.0,5.0,45.0
Audi,4151000,2022,1,Petrol,Automatic,Black,UnRegistered Car,Individual,1984.0,5.0,54.0
BMW,3250000,2020,32005,Diesel,Automatic,Blue,Second,Individual,1995.0,5.0,61.0
Ford,3450000,2018,35000,Diesel,Automatic,White,First,Individual,3198.0,7.0,80.0
BMW,6680000,2022,18223,Petrol,Automatic,Blue,First,Individual,1998.0,5.0,60.0
Mahindra,600000,2016,92000,Diesel,Manual,White,Second,Individual,1493.0,7.0,60.0
Hyundai,1465000,2019,22000,Petrol,Automatic,Silver,Second,Individual,1999.0,5.0,50.0
Hyundai,475000,2014,62000,Petrol,Manual,Silver,First,Individual,1591.0,5.0,43.0
Renault,1000000,2022,4000,Petrol,Automatic,White,Second,Individual,999.0,5.0,40.0
Toyota,1850000,2016,72000,Diesel,Automatic,White,First,Individual,2755.0,7.0,55.0
Maruti Suzuki,570000,2015,60798,Petrol,Manual,White,First,Individual,1373.0,5.0,43.0
Hyundai,770000,2016,20000,Petrol,Automatic,White,First,Individual,1591.0,5.0,43.0
Honda,1040000,2019,18000,Petrol,Automatic,Brown,First,Individual,1497.0,5.0,40.0
Mahindra,675000,2014,78000,Diesel,Manual,White,Second,Individual,2179.0,8.0,60.0
Maruti Suzuki,450000,2014,52000,Petrol,Manual,Silver,First,Individual,1197.0,5.0,42.0
Maruti Suzuki,800000,2022,10000,Petrol,Manual,White,First,Individual,1197.0,5.0,37.0
Tata,2200000,2021,32000,Diesel,Manual,Green,First,Individual,2179.0,7.0,63.0
Mahindra,1075000,2015,138000,Diesel,Manual,Silver,First,Individual,2179.0,7.0,70.0
Maruti Suzuki,560000,2018,84500,Diesel,Manual,White,Third,Individual,1248.0,5.0,37.0
Hyundai,450000,2016,47000,Petrol,Manual,Grey,Second,Individual,1197.0,5.0,43.0
Volvo,4175000,2018,20000,Diesel,Automatic,White,First,Individual,1969.0,5.0,55.0
MINI,5200000,2022,0,Petrol,Automatic,Yellow,UnRegistered Car,Individual,1998.0,4.0,44.0
Hyundai,810000,2018,73000,Diesel,Manual,Red,First,Individual,1582.0,5.0,45.0
Mercedes-Benz,1875000,2011,72000,Petrol,Automatic,Silver,First,Individual,4663.0,4.0,80.0
Honda,520000,2015,42000,Petrol,Automatic,White,First,Individual,1198.0,5.0,40.0
Mercedes-Benz,8900000,2021,9000,Diesel,Automatic,Black,First,Individual,1950.0,5.0,93.0
Porsche,5590000,2015,33000,Diesel,Automatic,White,First,Individual,1692.5755432036383,5.0,52.00220966084276
Maruti Suzuki,425000,2015,36528,Diesel,Manual,Blue,Third,Individual,1248.0,5.0,42.0
Maruti Suzuki,325000,2012,30000,Petrol,Manual,Blue,First,Individual,1197.0,5.0,42.0
MG,1889999,2021,17000,Petrol,Automatic,White,First,Individual,1451.0,5.0,60.0
Volvo,1950000,2016,79000,Diesel,Automatic,White,First,Individual,2400.0,5.0,70.0
BMW,5300000,2019,15087,Diesel,Automatic,Blue,First,Corporate,1995.0,5.0,67.0
Mahindra,950000,2018,41000,Diesel,Manual,Blue,First,Individual,2523.0,8.0,60.0
Volvo,8500000,2021,32500,Diesel,Automatic,White,First,Individual,1969.0,7.0,71.0
Audi,1975000,2015,61000,Diesel,Automatic,White,Second,Individual,1968.0,5.0,75.0
Mercedes-Benz,4200000,2017,85000,Diesel,Automatic,Black,First,Individual,2143.0,5.0,93.0
Mercedes-Benz,3500000,2019,55000,Diesel,Automatic,Black,Second,Individual,1950.0,5.0,66.0
Renault,375000,2017,45000,Petrol,Manual,Grey,UnRegistered Car,Individual,999.0,5.0,28.0
Mercedes-Benz,1825000,2016,58000,Diesel,Automatic,White,First,Individual,2143.0,5.0,50.0
Mahindra,1710000,2021,4400,Petrol,Automatic,Black,First,Individual,1997.0,4.0,57.0
Maruti Suzuki,375000,2014,35000,Petrol,Automatic,Red,First,Individual,998.0,5.0,35.0
Maruti Suzuki,285000,2016,22346,Petrol,Manual,White,First,Individual,796.0,5.0,35.0
Mahindra,1850000,2021,23280,Petrol,Manual,Red,Second,Individual,1997.0,6.0,57.0
Maruti Suzuki,621000,2013,72000,Diesel,Manual,Blue,First,Individual,1248.0,7.0,45.0
Mitsubishi,1475000,2016,82000,Diesel,Automatic,Grey,First,Individual,2477.0,7.0,70.0
Toyota,1800000,2015,86000,Diesel,Automatic,White,Second,Individual,2982.0,7.0,80.0
Hyundai,399000,2018,38000,Petrol,Manual,Silver,First,Individual,1197.0,5.0,43.0
Hyundai,890000,2015,138314,Diesel,Manual,White,First,Individual,1582.0,5.0,60.0
Hyundai,1325000,2021,9900,Petrol,Automatic,Blue,First,Individual,1591.0,5.0,43.0
Mercedes-Benz,5300000,2022,12500,Diesel,Automatic,White,UnRegistered Car,Individual,2148.0,5.0,66.0
Mercedes-Benz,4775000,2018,51529,Diesel,Automatic,White,First,Individual,1950.0,5.0,80.0
Mahindra,249000,2013,60000,Diesel,Manual,Red,First,Individual,1493.0,7.0,55.0
Maruti Suzuki,509999,2019,48000,Petrol,Manual,White,First,Individual,998.0,5.0,35.0
Jeep,1450000,2018,90000,Diesel,Manual,Black,First,Individual,1956.0,5.0,60.0
Maruti Suzuki,640000,2017,63000,Diesel,Manual,Grey,First,Individual,1598.0,5.0,48.0
Maruti Suzuki,299000,2017,65822,Diesel,Manual,Silver,First,Individual,793.0,5.0,35.0
Maruti Suzuki,195000,2009,102000,LPG,Manual,White,First,Individual,1061.0,5.0,35.0
Mercedes-Benz,1495000,2011,72100,Diesel,Automatic,Red,Second,Individual,2987.0,5.0,90.0
Porsche,14900000,2021,7534,Petrol,Automatic,Blue,UnRegistered Car,Individual,2995.0,5.0,75.0
Toyota,350000,2013,34000,Petrol,Manual,Black,First,Individual,1197.0,5.0,45.0
Toyota,1421000,2017,75000,Diesel,Manual,White,Second,Individual,2393.0,7.0,55.0
Honda,595000,2017,99000,Petrol,Automatic,Brown,First,Individual,1199.0,5.0,40.0
Maruti Suzuki,351000,2013,42000,Diesel,Manual,White,First,Individual,1248.0,5.0,42.0
Maruti Suzuki,325000,2012,118000,Petrol,Manual,White,First,Individual,1586.0,5.0,50.0
Mahindra,975000,2017,78000,Diesel,Manual,Silver,First,Individual,2179.0,7.0,70.0
Maruti Suzuki,825000,2019,44000,Petrol,Manual,White,First,Individual,1462.0,5.0,43.0
Tata,1050000,2017,88757,Diesel,Manual,Blue,Second,Individual,2179.0,6.0,60.0
Audi,1970000,2017,85000,Diesel,Automatic,Blue,Second,Individual,1968.0,5.0,64.0
BMW,4100000,2020,12136,Diesel,Automatic,Blue,First,Corporate,1995.0,5.0,50.0
Maruti Suzuki,385000,2019,2200,Petrol,Manual,White,First,Individual,1692.5755432036383,5.0,52.00220966084276
Audi,1525000,2015,49000,Diesel,Automatic,Silver,First,Individual,1968.0,5.0,63.0
Mercedes-Benz,4150000,2021,6000,Petrol,Automatic,White,First,Individual,1332.0,5.0,43.0
Maruti Suzuki,725000,2017,64000,Diesel,Manual,Gold,First,Individual,1248.0,5.0,48.0
Toyota,340000,2011,109000,Petrol,Manual,White,Second,Individual,1794.0,5.0,55.0
Maruti Suzuki,650000,2018,32000,Petrol,Manual,Blue,First,Individual,1197.0,5.0,37.0
Maruti Suzuki,570000,2019,13000,Petrol,Manual,Silver,First,Individual,1197.0,5.0,42.0
Toyota,160000,2008,90000,Diesel,Manual,White,Fourth,Individual,2494.0,8.0,55.0
Mahindra,1220000,2020,35000,Diesel,Manual,White,First,Individual,2179.0,7.0,60.0
Mahindra,800000,2017,112000,Diesel,Manual,Silver,First,Individual,1997.0,7.0,70.0
Maruti Suzuki,660000,2017,40000,Petrol,Automatic,Blue,First,Individual,1197.0,5.0,37.0
Honda,575000,2017,53580,Petrol,Manual,Gold,First,Individual,1199.0,5.0,40.0
Mahindra,240000,2013,51500,Diesel,Manual,Maroon,Second,Individual,1493.0,7.0,55.0
Honda,950000,2019,22000,Petrol,Manual,White,First,Individual,1497.0,5.0,40.0
Renault,419000,2017,23700,Petrol,Manual,Bronze,First,Individual,799.0,5.0,28.0
Maruti Suzuki,750000,2017,48069,Petrol,Automatic,White,First,Individual,1197.0,5.0,42.0
Audi,3400000,2019,48000,Diesel,Automatic,White,First,Individual,1968.0,5.0,54.0
Skoda,1160000,2015,47981,Diesel,Automatic,Black,First,Individual,1968.0,5.0,50.0
Hyundai,1750000,2021,26000,Diesel,Manual,White,First,Individual,1493.0,7.0,50.0
Kia,1575000,2020,63000,Diesel,Automatic,White,First,Individual,1493.0,5.0,50.0
Toyota,2811000,2019,71500,Diesel,Automatic,White,Second,Individual,2755.0,7.0,80.0
Hyundai,475000,2016,16630,Petrol,Manual,Maroon,First,Individual,1197.0,5.0,43.0
Audi,4351000,2018,36000,Diesel,Automatic,White,First,Individual,1968.0,5.0,75.0
Honda,850000,2017,47255,Petrol,Manual,Grey,First,Individual,1497.0,5.0,40.0
Mahindra,1095000,2018,50000,Diesel,Manual,Maroon,First,Individual,2179.0,7.0,70.0
BMW,7700000,2021,18703,Diesel,Automatic,White,First,Individual,2993.0,5.0,66.0
Audi,5800000,2021,7935,Petrol,Automatic,Brown,UnRegistered Car,Individual,1984.0,5.0,73.0
Hyundai,1925000,2022,9355,Petrol,Automatic,White,First,Individual,1497.0,5.0,50.0
Renault,305000,2018,34800,Petrol,Manual,Red,First,Individual,799.0,5.0,28.0
Nissan,385000,2013,72000,Diesel,Manual,Grey,Second,Individual,1461.0,5.0,50.0
Skoda,500000,2012,86288,Diesel,Manual,Black,First,Individual,1598.0,5.0,55.0
Honda,655000,2017,24003,Petrol,Manual,Brown,First,Individual,1199.0,5.0,40.0
Tata,925000,2017,28000,Diesel,Manual,Red,First,Individual,1497.0,5.0,44.0
Hyundai,690000,2017,65000,Diesel,Manual,White,First,Individual,1396.0,5.0,45.0
Mahindra,1500000,2019,75000,Diesel,Manual,White,First,Individual,2179.0,7.0,70.0
Maruti Suzuki,625000,2015,45000,Diesel,Manual,Grey,Second,Individual,1248.0,7.0,45.0
Hyundai,844999,2018,71000,Diesel,Manual,White,Second,Individual,1582.0,5.0,43.0
Honda,745000,2018,54000,Petrol,Automatic,Silver,First,Individual,1497.0,7.0,42.0
Mahindra,650000,2015,49776,Diesel,Automatic,White,First,Individual,1493.0,7.0,60.0
Maruti Suzuki,640000,2017,61000,Diesel,Manual,Maroon,First,Individual,1248.0,5.0,48.0
Volvo,2050000,2017,68000,Diesel,Automatic,White,Second,Corporate,1984.0,5.0,60.0
Maruti Suzuki,395000,2014,47884,Petrol,Automatic,Red,First,Individual,998.0,5.0,35.0
Skoda,1390000,2017,56000,Petrol,Automatic,White,First,Individual,1798.0,5.0,50.0
Honda,365000,2010,58424,Petrol,Manual,Gold,First,Individual,1497.0,5.0,42.0
Hyundai,451000,2017,55000,Diesel,Manual,White,First,Individual,1120.0,5.0,43.0
Maruti Suzuki,130000,1996,100000,Petrol + LPG,Manual,White,Second,Individual,1692.5755432036383,5.0,52.00220966084276
Toyota,2150000,2017,45000,Diesel,Automatic,Grey,First,Individual,2755.0,7.0,55.0
Maruti Suzuki,195000,2011,75000,Diesel,Manual,White,First,Individual,1248.0,5.0,43.0
Skoda,880000,2018,47000,Petrol,Manual,White,First,Individual,1598.0,5.0,55.0
Hyundai,1180000,2019,38000,Petrol,Automatic,White,First,Individual,1591.0,5.0,43.0
Maruti Suzuki,285000,2016,17000,Petrol,Manual,White,First,Individual,796.0,5.0,35.0
BMW,7998999,2020,20000,Diesel,Automatic,Grey,First,Individual,2993.0,7.0,52.00220966084276
Hyundai,925000,2018,925000,Diesel,Manual,White,First,Individual,1582.0,5.0,43.0
Ford,675000,2019,35000,Diesel,Manual,White,First,Individual,1498.0,5.0,40.0
MINI,2500000,2015,34303,Diesel,Automatic,Yellow,Second,Individual,1496.0,5.0,44.0
Audi,3675000,2019,34000,Diesel,Automatic,Black,First,Individual,1968.0,5.0,75.0
Hyundai,2400000,2022,8000,Diesel,Automatic,White,First,Individual,1493.0,7.0,50.0
Kia,1300000,2020,27000,Diesel,Manual,Silver,First,Individual,1493.0,5.0,50.0
Hyundai,825000,2021,6600,Petrol,Automatic,Blue,First,Individual,1197.0,5.0,37.0
Toyota,899000,2015,125000,Diesel,Manual,Silver,Third,Individual,2494.0,8.0,55.0
Maruti Suzuki,409999,2021,13424,Petrol,Manual,Silver,First,Individual,796.0,5.0,35.0
Maruti Suzuki,289000,2015,78000,CNG,Manual,White,First,Individual,796.0,5.0,35.0
Maruti Suzuki,280000,2011,69276,Petrol,Manual,Gold,First,Individual,998.0,5.0,35.0
Hyundai,811999,2017,31000,Diesel,Manual,White,First,Individual,1582.0,5.0,45.0
BMW,5400000,2017,33000,Diesel,Automatic,White,Second,Individual,2993.0,4.0,78.0
Maruti Suzuki,220000,2012,54000,Petrol,Manual,Brown,First,Individual,998.0,5.0,35.0
Volkswagen,625000,2014,54000,Diesel,Manual,Grey,First,Individual,1498.0,5.0,45.0
Maruti Suzuki,725000,2017,75000,Diesel,Manual,White,First,Individual,1248.0,5.0,48.0
BMW,4195000,2017,63651,Diesel,Automatic,White,First,Individual,1995.0,5.0,67.0
Audi,1450000,2014,71796,Diesel,Automatic,Blue,Third,Individual,1968.0,5.0,64.0
Nissan,425000,2014,74000,Diesel,Manual,Silver,Second,Individual,1461.0,5.0,50.0
Hyundai,250000,2013,82461,Petrol,Manual,Red,First,Individual,814.0,5.0,32.0
Maruti Suzuki,800000,2018,66000,Diesel,Manual,Gold,First,Individual,1248.0,5.0,37.0
Mahindra,875000,2015,87000,Diesel,Manual,White,First,Individual,2179.0,8.0,60.0
Mercedes-Benz,2275000,2016,61109,Diesel,Automatic,Brown,Second,Individual,2143.0,5.0,50.0
Tata,525000,2019,32000,Petrol,Manual,Bronze,First,Individual,1199.0,5.0,35.0
Mercedes-Benz,20000000,2021,6600,Petrol,Automatic,White,First,Individual,2996.0,5.0,80.0
Mahindra,1520000,2021,14000,Petrol,Manual,Brown,First,Individual,1997.0,4.0,57.0
Hyundai,170000,2009,135797,Petrol,Manual,Silver,Second,Individual,1086.0,5.0,35.0
Ford,3300000,2019,42475,Diesel,Automatic,Silver,First,Individual,3198.0,7.0,80.0
Maruti Suzuki,575000,2018,27239,Petrol,Automatic,Orange,First,Individual,998.0,5.0,35.0
Chevrolet,190000,2013,66000,Petrol,Manual,White,First,Individual,995.0,5.0,38.0
Hyundai,755000,2022,2272,Petrol,Manual,White,First,Individual,1197.0,5.0,37.0
Honda,1130000,2015,50000,Petrol,Automatic,Brown,First,Individual,1997.0,5.0,58.0
Maruti Suzuki,316000,2019,17491,Petrol,Manual,Others,First,Individual,1692.5755432036383,5.0,52.00220966084276
Maruti Suzuki,610000,2017,38674,Petrol,Manual,Red,First,Individual,1197.0,5.0,42.0
Audi,1875000,2016,40000,Diesel,Automatic,White,First,Individual,1968.0,5.0,64.0
Maruti Suzuki,480000,2021,14000,CNG,Manual,Grey,First,Individual,796.0,5.0,35.0
Renault,365000,2019,32000,Petrol,Manual,Brown,First,Individual,999.0,5.0,28.0
Hyundai,250000,2012,72000,Petrol,Manual,White,Third,Individual,1692.5755432036383,5.0,52.00220966084276
Ford,745000,2017,82000,Diesel,Manual,White,First,Individual,1498.0,5.0,52.0
Mercedes-Benz,1150000,2013,52000,Petrol,Automatic,Silver,Second,Individual,1595.0,5.0,50.0
MG,2100000,2020,38500,Electric,Automatic,Blue,First,Individual,1692.5755432036383,5.0,52.00220966084276
Hyundai,200000,2014,56000,Diesel,Manual,White,Third,Individual,1120.0,5.0,43.0
Honda,775000,2016,42000,Petrol,Automatic,Brown,First,Individual,1497.0,5.0,40.0
Hyundai,860000,2016,57983,Petrol,Manual,White,First,Individual,1591.0,5.0,60.0
Audi,2089999,2018,15600,Petrol,Automatic,White,First,Corporate,1395.0,5.0,50.0
Hyundai,1100000,2019,26000,Diesel,Manual,White,First,Individual,1582.0,5.0,43.0
Mercedes-Benz,18500000,2021,5000,Diesel,Automatic,White,UnRegistered Car,Individual,2925.0,5.0,70.0
Maruti Suzuki,260000,2011,90000,Diesel,Manual,White,Second,Individual,1248.0,5.0,42.0
Mercedes-Benz,2690000,2016,43323,Diesel,Automatic,Silver,Second,Individual,2143.0,5.0,80.0
Skoda,1400000,2020,94182,Diesel,Automatic,Grey,First,Individual,1968.0,5.0,50.0
Hyundai,515000,2022,3395,Petrol,Manual,Others,First,Individual,1086.0,5.0,35.0
Maruti Suzuki,600000,2014,53213,Diesel,Manual,White,First,Individual,1248.0,7.0,45.0
Ford,2000000,2017,93000,Diesel,Automatic,White,First,Individual,3198.0,7.0,80.0
Jaguar,2850000,2018,45000,Diesel,Automatic,White,First,Individual,1999.0,5.0,56.0
Toyota,3200000,2017,110000,Diesel,Automatic,Grey,First,Individual,2755.0,7.0,80.0
Toyota,1075000,2016,70000,Petrol,Manual,White,First,Individual,1798.0,5.0,55.0
Tata,575000,2020,40000,Petrol,Manual,White,First,Individual,1199.0,5.0,37.0
Volvo,3950000,2018,52000,Diesel,Automatic,White,First,Individual,1969.0,5.0,54.0
Maruti Suzuki,750000,2019,6200,Petrol,Manual,Blue,First,Individual,1462.0,5.0,43.0
Honda,755000,2017,75650,Diesel,Manual,White,First,Individual,1498.0,5.0,40.0
Hyundai,190000,2010,60000,Petrol,Manual,White,Third,Individual,1197.0,5.0,35.0
Maruti Suzuki,425000,2014,89000,Diesel,Manual,White,First,Individual,1248.0,5.0,42.0
Porsche,3600000,2014,43000,Petrol,Automatic,White,Second,Individual,1692.5755432036383,5.0,52.00220966084276
Maruti Suzuki,390000,2019,56000,CNG,Manual,White,First,Individual,796.0,5.0,35.0
Hyundai,855000,2017,57000,Diesel,Manual,Grey,Second,Individual,1582.0,5.0,43.0
Hyundai,225000,2012,56000,Petrol,Manual,Grey,First,Individual,814.0,5.0,32.0
Audi,2425000,2016,60000,Diesel,Automatic,White,First,Individual,1968.0,5.0,75.0
Mahindra,1270000,2019,61805,Diesel,Manual,White,First,Individual,2179.0,7.0,60.0
Maruti Suzuki,325000,2014,58000,CNG,Manual,Red,Second,Individual,998.0,5.0,35.0
Tata,750000,2019,33000,Petrol,Manual,Silver,First,Individual,1198.0,5.0,44.0
Honda,185000,2008,70000,Petrol,Automatic,White,Second,Individual,1497.0,5.0,42.0
Maruti Suzuki,450000,2014,48000,Petrol,Automatic,Silver,First,Individual,998.0,5.0,35.0
MG,1710000,2020,12400,Diesel,Manual,Grey,First,Individual,1956.0,5.0,60.0
Mahindra,665000,2017,92000,Diesel,Manual,Green,First,Individual,1493.0,7.0,52.00220966084276
Hyundai,871000,2015,64000,Diesel,Manual,White,First,Individual,1582.0,5.0,60.0
Maruti Suzuki,625000,2021,18000,CNG,Manual,Silver,First,Individual,998.0,5.0,35.0
Mahindra,495000,2016,53376,Diesel,Manual,Orange,First,Individual,1198.0,6.0,35.0
Honda,600000,2016,70000,Diesel,Manual,Silver,First,Individual,1498.0,5.0,40.0
Mahindra,875000,2019,70000,Diesel,Manual,White,Second,Individual,1493.0,7.0,52.00220966084276
Hyundai,595000,2014,65123,Diesel,Manual,Black,First,Individual,1582.0,5.0,43.0
Honda,425000,2014,58600,Petrol,Manual,Red,First,Individual,1198.0,5.0,35.0
Hyundai,1050000,2021,7500,Petrol,Manual,Blue,First,Individual,998.0,5.0,45.0
Hyundai,1299000,2019,39000,Diesel,Manual,White,First,Individual,1582.0,5.0,55.0
Hyundai,175000,2009,23000,Petrol,Manual,Red,First,Individual,1086.0,5.0,35.0
Maruti Suzuki,994999,2019,27900,Petrol,Manual,Brown,First,Individual,1462.0,6.0,45.0
Maruti Suzuki,1025000,2019,42000,CNG,Manual,Brown,First,Individual,1373.0,7.0,45.0
BMW,4175000,2016,27011,Diesel,Automatic,White,Second,Individual,2993.0,7.0,52.00220966084276
Renault,265000,2016,122000,Petrol,Manual,Red,First,Individual,999.0,5.0,28.0
Maruti Suzuki,475000,2015,48000,Petrol,Manual,Grey,First,Individual,1197.0,5.0,37.0
Hyundai,660000,2018,9000,Petrol,Manual,Grey,First,Individual,1197.0,5.0,45.0
Renault,490000,2019,32000,Petrol,Automatic,Bronze,First,Individual,999.0,5.0,28.0
Toyota,1950000,2018,54000,Petrol,Automatic,Silver,First,Individual,2694.0,7.0,65.0
Nissan,315000,2012,57000,Petrol,Manual,White,First,Individual,1498.0,5.0,41.0
Mercedes-Benz,4190000,2017,90000,Diesel,Automatic,Black,First,Individual,2143.0,5.0,93.0
Honda,341000,2016,49000,Petrol,Manual,White,First,Individual,1198.0,5.0,35.0
Maruti Suzuki,950000,2018,71000,Diesel,Manual,White,Second,Individual,1248.0,5.0,48.0
Maruti Suzuki,409999,2014,20000,Petrol,Manual,Grey,Second,Individual,1197.0,5.0,42.0
Maruti Suzuki,290000,2012,12300,Petrol,Manual,Blue,First,Individual,998.0,5.0,35.0
Maruti Suzuki,1050000,2021,5000,Diesel,Manual,White,First,Individual,1248.0,5.0,43.0
Maruti Suzuki,365000,2013,68000,Petrol,Manual,Blue,First,Individual,1197.0,5.0,42.0
Mercedes-Benz,3100000,2019,17000,Diesel,Automatic,Red,First,Individual,2143.0,5.0,56.0
Mahindra,1875000,2022,15000,Diesel,Automatic,Grey,First,Individual,2184.0,4.0,57.0
Land Rover,5100000,2019,24444,Petrol,Automatic,Blue,Second,Individual,1999.0,7.0,65.0
Ford,595000,2015,43000,Diesel,Manual,Silver,First,Individual,1498.0,5.0,52.0
Mercedes-Benz,5200000,2020,18000,Diesel,Automatic,White,First,Individual,1950.0,5.0,80.0
Land Rover,6000000,2014,82000,Diesel,Automatic,White,First,Individual,2993.0,5.0,77.0
Mercedes-Benz,5775000,2019,57000,Diesel,Automatic,Black,First,Individual,2143.0,5.0,93.0
Mercedes-Benz,4975000,2021,2610,Petrol,Automatic,White,First,Individual,1991.0,5.0,66.0
Maruti Suzuki,650000,2017,92000,Diesel,Manual,White,Second,Individual,1248.0,5.0,43.0
Maruti Suzuki,521000,2017,40879,Petrol,Automatic,Red,First,Individual,1197.0,5.0,32.0
Ford,570000,2016,80000,Diesel,Manual,Black,First,Individual,1498.0,5.0,52.0
Mercedes-Benz,8100000,2022,5500,Diesel,Automatic,White,UnRegistered Car,Individual,1950.0,5.0,66.0
Maruti Suzuki,160000,2011,89000,Diesel,Manual,Maroon,Second,Individual,1248.0,5.0,43.0
BMW,5500000,2017,68690,Diesel,Automatic,Blue,First,Corporate,2993.0,5.0,52.00220966084276
Maruti Suzuki,420000,2018,50000,Petrol,Manual,White,UnRegistered Car,Individual,1692.5755432036383,5.0,32.0
Renault,299000,2018,19000,Petrol,Manual,Red,First,Individual,999.0,5.0,28.0
Skoda,350000,2012,130000,Diesel,Manual,White,First,Individual,1598.0,5.0,55.0
Maruti Suzuki,575000,2017,35000,Diesel,Manual,White,First,Individual,1248.0,5.0,42.0
Honda,335000,2013,64418,Petrol,Automatic,Silver,Second,Individual,1198.0,5.0,35.0
Hyundai,480000,2019,10265,Petrol,Manual,Grey,First,Individual,1197.0,5.0,43.0
Maruti Suzuki,675000,2021,15000,CNG,Manual,White,First,Individual,998.0,5.0,60.0
Ford,350000,2012,85000,Diesel,Manual,Silver,First,Individual,1498.0,5.0,40.0
Mercedes-Benz,2500000,2018,90000,Diesel,Automatic,Bronze,Second,Individual,2143.0,5.0,50.0
Maruti Suzuki,260000,2013,89000,CNG,Manual,Silver,First,Individual,998.0,5.0,35.0
Maruti Suzuki,400000,2017,43000,CNG,Manual,Grey,First,Individual,998.0,5.0,35.0
Toyota,2750000,2017,219000,Diesel,Automatic,White,Second,Individual,2755.0,7.0,80.0
Toyota,555000,2010,261236,Petrol,Manual,Silver,First,Individual,1998.0,8.0,55.0
Maruti Suzuki,790000,2017,50000,Diesel,Manual,White,First,Individual,1248.0,5.0,48.0
Maruti Suzuki,180000,2014,48000,Petrol,Manual,Silver,Third,Individual,796.0,5.0,35.0
Hyundai,551000,2019,39000,Diesel,Manual,White,First,Individual,1120.0,5.0,43.0
Maruti Suzuki,860000,2018,33030,Diesel,Manual,Red,First,Individual,1248.0,5.0,48.0
Honda,375000,2013,86000,Petrol,Manual,Purple,Second,Individual,1497.0,5.0,42.0
Maruti Suzuki,725000,2017,55000,Petrol,Automatic,White,First,Individual,1373.0,5.0,43.0
Hyundai,400000,2017,35000,Petrol,Manual,Blue,First,Individual,1197.0,5.0,43.0
Jeep,2275000,2022,2000,Petrol,Automatic,Green,First,Individual,1368.0,5.0,60.0
Jeep,1250000,2018,90000,Diesel,Manual,Silver,First,Individual,1956.0,5.0,60.0
Honda,499000,2012,96506,Petrol,Manual,Silver,Second,Individual,1497.0,5.0,42.0
Volkswagen,399000,2014,88000,Petrol,Automatic,Silver,First,Individual,1598.0,5.0,55.0
Mercedes-Benz,335000,2008,140987,Diesel,Automatic,Gold,Second,Individual,2987.0,5.0,80.0
Maruti Suzuki,450000,2015,52000,Petrol,Manual,White,First,Individual,1197.0,5.0,42.0
Maruti Suzuki,409999,2015,54443,Petrol,Automatic,White,First,Individual,998.0,5.0,35.0
Mercedes-Benz,6100000,2020,9500,Diesel,Automatic,Silver,First,Corporate,1950.0,5.0,80.0
BMW,4690000,2018,75000,Diesel,Automatic,Blue,Second,Individual,2993.0,7.0,52.00220966084276
Audi,775000,2012,89000,Diesel,Automatic,Black,Second,Individual,1692.5755432036383,5.0,52.00220966084276
Audi,3000000,2017,42000,Petrol,Automatic,White,First,Individual,1395.0,5.0,54.0
Datsun,250000,2018,25000,Petrol,Manual,Grey,Second,Individual,999.0,5.0,28.0
BMW,6200000,2021,39000,Diesel,Automatic,White,First,Individual,1995.0,5.0,67.0
Maruti Suzuki,590000,2014,86000,Diesel,Manual,White,First,Individual,1248.0,5.0,42.0
MINI,1300000,2013,50300,Diesel,Automatic,Green,Second,Individual,1995.0,5.0,47.0
Mahindra,1639999,2018,43000,Diesel,Automatic,Bronze,First,Individual,2179.0,7.0,70.0
Mahindra,740000,2013,83555,Diesel,Manual,Black,First,Individual,2179.0,7.0,70.0
Mahindra,770000,2019,27500,Diesel,Manual,White,First,Individual,1493.0,7.0,52.00220966084276
Ford,530000,2013,75000,Diesel,Manual,White,First,Individual,1498.0,5.0,52.0
BMW,2975000,2015,87000,Diesel,Automatic,Grey,First,Individual,2993.0,5.0,52.00220966084276
Hyundai,1989999,2022,5800,Diesel,Automatic,White,First,Individual,1493.0,5.0,50.0
Toyota,3250000,2018,173000,Diesel,Manual,White,First,Individual,2755.0,7.0,80.0
Kia,1975000,2021,7000,Petrol,Automatic,Grey,First,Individual,1353.0,5.0,50.0
Mahindra,735000,2015,121000,Diesel,Manual,White,First,Individual,2179.0,7.0,70.0
Tata,425000,2013,96000,Diesel,Manual,White,First,Individual,2179.0,7.0,55.0
Honda,195000,2008,57885,Petrol,Automatic,Beige,First,Individual,1692.5755432036383,5.0,52.00220966084276
Toyota,315000,2011,38091,Petrol,Manual,Red,First,Individual,1197.0,5.0,45.0
Hyundai,275000,2013,34000,Petrol,Manual,Blue,First,Individual,814.0,5.0,32.0
